First viable solution . This file contains vector of points of the generated path.
X	Y
29.3291	27.7257
17.8104	46.377
24.2715	60.1527
31.8913	76.2323
40.5798	86.7499
57.4997	95.7038
78.9723	106.012
93.5887	122.689
105.2	140.236
113.587	155.136
125.558	175.38
134.02	193.826
146.532	211.75
159.517	221.203
177.357	234.801
190.817	252.782
204.509	264.057
221.752	282.072
233.238	287.938
252.418	303.236
274.914	313.658
291.656	320.841
313.067	325.679
336.907	329.515
348.073	341.046
353.674	356.206
355.797	374.315
357.261	396.808
349.082	402.561
337.395	405.022
319.872	408.772
296.99	412.726
274.871	415.011
269.422	418.787
251.301	425.576
243.122	429.628
219.775	436.944
197.646	445.752
176.451	454.138
153.867	456.05
134.179	460.384
125.255	461.469
105.986	464.847
96.7023	466.913
80.1777	469.444
58.0059	474.666
48.0636	473.594
25	475
